,Unnamed: 0,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",18,0.4591626630061771,0.9356643356643356,0.6160220994475138,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",18,0.7924856929584474,0.7924856929584474,0.7924856929584474,0.7924856929584474
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",18,0.7206039700667107,0.8485827731590443,0.7369234261301667,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",18,0.8890218710320557,0.7924856929584474,0.8148068634980165,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),3,0.9970597843841882,0.923728813559322,0.958994501178319,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),3,0.7369519832985386,0.9874125874125874,0.8439928272564255,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),3,0.9350584722567804,0.9350584722567804,0.9350584722567804,0.9350584722567804
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),3,0.8670058838413635,0.9555707004859548,0.9014936642173724,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),3,0.9507853186523546,0.9350584722567804,0.9385351339590718,4019.0
0,Active,Naive Bayes,True,StandardScaler(),0,0.937872340425532,0.6670702179176755,0.7796250442164838,3304.0
1,Inactive,Naive Bayes,True,StandardScaler(),0,0.340922708208508,0.7958041958041958,0.4773489932885905,715.0
2,accuracy,Naive Bayes,True,StandardScaler(),0,0.6899726300074646,0.6899726300074646,0.6899726300074646,0.6899726300074646
3,macro avg,Naive Bayes,True,StandardScaler(),0,0.63939752431702,0.7314372068609356,0.6284870187525372,4019.0
4,weighted avg,Naive Bayes,True,StandardScaler(),0,0.8316720450696792,0.6899726300074646,0.7258486380424495,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.9810874704491724,0.7536319612590799,0.8524477918521055,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.450371370695476,0.9328671328671329,0.6074681238615665,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.7855187857676039,0.7855187857676039,0.7855187857676039,0.7855187857676039
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.7157294205723242,0.8432495470631064,0.729957957856836,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",18,0.8866704484725881,0.7855187857676039,0.8088646959045475,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",17,0.9834744054816608,0.738498789346247,0.843560933448574,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",17,0.4382314694408322,0.9426573426573428,0.5983133599644918,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",17,0.7748196068673799,0.7748196068673799,0.7748196068673799,0.7748196068673799
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",17,0.7108529374612464,0.8405780660017949,0.7209371467065329,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",17,0.8864729874002493,0.7748196068673799,0.7999301757871858,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),13,0.979568234387047,0.7690677966101694,0.861648016276704,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),13,0.4645614035087719,0.925874125874126,0.6186915887850467,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),13,0.7969644190097039,0.7969644190097039,0.7969644190097039,0.7969644190097039
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),13,0.7220648189479095,0.8474709612421476,0.7401698025308754,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),13,0.887945969127538,0.7969644190097039,0.818424864831933,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),14,0.9748020158387328,0.8196125907990315,0.8904965471884249,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),14,0.5197421434327155,0.902097902097902,0.6595092024539878,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),14,0.8342871361035084,0.8342871361035084,0.8342871361035084,0.8342871361035084
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),14,0.7472720796357242,0.8608552464484668,0.7750028748212063,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),14,0.8938446113176326,0.8342871361035084,0.8494027548308428,4019.0
0,Active,Random Forests,False,MinMaxScaler(),0,0.9512964260686756,0.8217312348668281,0.8817797986359208,3304.0
1,Inactive,Random Forests,False,MinMaxScaler(),0,0.4944206008583691,0.8055944055944056,0.6127659574468085,715.0
2,accuracy,Random Forests,False,MinMaxScaler(),0,0.8188604130380692,0.8188604130380692,0.8188604130380692,0.8188604130380692
3,macro avg,Random Forests,False,MinMaxScaler(),0,0.7228585134635224,0.8136628202306169,0.7472728780413647,4019.0
4,weighted avg,Random Forests,False,MinMaxScaler(),0,0.8700159545520374,0.8188604130380692,0.8339209042715975,4019.0
0,Active,K-Nearest Neighbors (kNN),False,PowerTransformer(),5,0.9958129797627356,0.8638014527845036,0.9251215559157212,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,PowerTransformer(),5,0.6097137901127494,0.9832167832167832,0.7526766595289078,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,PowerTransformer(),5,0.8850460313510824,0.8850460313510824,0.8850460313510824,0.8850460313510824
3,macro avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),5,0.8027633849377425,0.9235091180006434,0.8388991077223146,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),5,0.9271240221614068,0.8850460313510824,0.8944427549909709,4019.0
0,Active,Logistic Regression,True,StandardScaler(),0,0.9504734158776402,0.7899515738498789,0.8628099173553719,3304.0
1,Inactive,Logistic Regression,True,StandardScaler(),0,0.4548311076197958,0.8097902097902098,0.5824949698189135,715.0
2,accuracy,Logistic Regression,True,StandardScaler(),0,0.7934809654142821,0.7934809654142821,0.7934809654142821,0.7934809654142821
3,macro avg,Logistic Regression,True,StandardScaler(),0,0.702652261748718,0.7998708918200443,0.7226524435871426,4019.0
4,weighted avg,Logistic Regression,True,StandardScaler(),0,0.8622961950753614,0.7934809654142821,0.8129405002146485,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",3,0.9977011494252872,0.9194915254237288,0.9570011025358324,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",3,0.7268993839835729,0.9902097902097902,0.8383658969804617,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",3,0.932072654889276,0.932072654889276,0.932072654889276,0.932072654889276
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",3,0.8623002667044302,0.9548506578167596,0.8976834997581471,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",3,0.949524174483554,0.932072654889276,0.9358953120476288,4019.0
